id,different?,expected result,actual result,result_message different?,expected result_message (normalized),actual result_message (normalized),messages different?,expected messages (normalized),actual messages (normalized)
g10_certification-Group06-g10_smart_invalid_token_request_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-well_known_endpoint,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_blank_code_verifier_code_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_no_code_verifier_code_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_no_verifier_token_request,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_plain_code_verifier_code_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-well_known_endpoint,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-smart_code_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_blank_verifier_token_request,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_bad_code_verifier_redirect,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FPatient.rs+patient%2FAllergyIntolerance.rs+patient%2FCarePlan.rs+patient%2FCareTeam.rs+patient%2FCondition.rs+patient%2FCoverage.rs+patient%2FDevice.rs+patient%2FDiagnosticReport.rs+patient%2FDocumentReference.rs+patient%2FEncounter.rs+patient%2FGoal.rs+patient%2FImmunization.rs+patient%2FLocation.rs+patient%2FMedication.rs+patient%2FMedicationDispense.rs+patient%2FMedicationRequest.rs+patient%2FObservation.rs+patient%2FOrganization.rs+patient%2FPractitioner.rs+patient%2FPractitionerRole.rs+patient%2FProcedure.rs+patient%2FProvenance.rs+patient%2FQuestionnaireResponse.rs+patient%2FRelatedPerson.rs+patient%2FServiceRequest.rs+patient%2FSpecimen.rs&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_asymmetric_launch-smart_standalone_launch_stu2-smart_token_exchange,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_bad_code_verifier_code_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_bad_code_verifier_token_request,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_invalid_pkce_code_verifier_group-smart_plain_code_verifier_token_request,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-smart_app_redirect_stu2,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch+openid+fhirUser+offline_access+patient%2FPatient.rs&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&launch=85+<UUID>&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_asymmetric_launch-smart_discovery_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-smart_standalone_launch_stu2-smart_code_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-smart_standalone_launch_stu2-standalone_token_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-smart_token_exchange,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-smart_token_response_body,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-g10_patient_context,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_ehr_patient_launch_stu2-g10_patient_scope,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_access_token_group-smart_discovery_stu2-well_known_capabilities_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_access_token_group-smart_standalone_launch_stu2-standalone_auth_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_access_token_group-smart_discovery_stu2-well_known_endpoint,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_access_token_group-smart_standalone_launch_stu2-standalone_token_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/token correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_access_token_group-smart_standalone_launch_stu2-smart_token_response_body,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_access_token_group-smart_standalone_launch_stu2-smart_token_response_headers,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-smart_standalone_launch_stu2-smart_token_response_body,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_request_group-Test01,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_request_group-Test02,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_request_group,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_response_group-Test01,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_introspection-smart_token_introspection_response_group-Test02,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_token_introspection,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-smart_discovery_stu2-well_known_endpoint,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-smart_discovery_stu2-well_known_capabilities_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-smart_standalone_launch_stu2-smart_app_redirect_stu2,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_ASYMMETRIC_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FMedication.rs+patient%2FAllergyIntolerance.rs+patient%2FCarePlan.rs+patient%2FCareTeam.rs+patient%2FCondition.rs+patient%2FDevice.rs+patient%2FDiagnosticReport.rs+patient%2FDocumentReference.rs+patient%2FEncounter.rs+patient%2FGoal.rs+patient%2FImmunization.rs+patient%2FLocation.rs+patient%2FMedicationRequest.rs+patient%2FObservation.rs+patient%2FOrganization.rs+patient%2FPatient.rs+patient%2FPractitioner.rs+patient%2FProcedure.rs+patient%2FProvenance.rs+patient%2FPractitionerRole.rs&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_smart_v1_scopes-smart_discovery_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-smart_standalone_launch_stu2-smart_code_received,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-g10_smart_asymmetric_token_refresh-g10_token_refresh_without_scopes,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-g10_smart_asymmetric_token_refresh,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-smart_discovery_stu2-well_known_capabilities_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-smart_standalone_launch_stu2-standalone_auth_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_asymmetric_launch-g10_smart_asymmetric_token_refresh-g10_token_refresh_body_without_scopes,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-g10_smart_asymmetric_token_refresh-g10_token_refresh_with_scopes,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-g10_smart_asymmetric_token_refresh-g10_invalid_token_refresh,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-smart_discovery_stu2-well_known_endpoint,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-smart_discovery_stu2-g10_smart_well_known_capabilities,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-g10_smart_asymmetric_token_refresh-g10_token_refresh_body_with_scopes,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_asymmetric_launch-g10_smart_asymmetric_token_refresh-g10_patient_context,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-smart_token_exchange,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-smart_token_response_body,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-smart_token_response_headers,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-us_core_granted_granular_scopes,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-smart_standalone_launch_stu2-g10_patient_context,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-smart_standalone_launch_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_allergy_intolerance_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_care_team_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_v1_scopes-g10_unrestricted_resource_type_access-g10_device_unrestricted_access,true,pass,,false,Access expected to be granted and request properly returned 200,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group01-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-smart_app_redirect_stu2,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FCondition.rs%3Fcategory%3Dhttp%3A%2F%2Fterminology.hl7.org%2FCodeSystem%2Fcondition-category%7Cencounter-diagnosis+patient%2FCondition.rs%3Fcategory%3Dhttp%3A%2F%2Fhl7.org%2Ffhir%2Fus%2Fcore%2FCodeSystem%2Fcondition-category%7Chealth-concern+patient%2FObservation.rs%3Fcategory%3Dhttp%3A%2F%2Fterminology.hl7.org%2FCodeSystem%2Fobservation-category%7Claboratory+patient%2FObservation.rs%3Fcategory%3Dhttp%3A%2F%2Fterminology.hl7.org%2FCodeSystem%2Fobservation-category%7Csocial-history&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_discovery_stu2-well_known_capabilities_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-standalone_auth_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.1 connection as required.""",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_smart_standalone_launch_stu2-smart_standalone_launch_stu2-smart_app_redirect_stu2,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FCondition.rs%3Fcategory%3Dhttp%3A%2F%2Fterminology.hl7.org%2FCodeSystem%2Fcondition-category%7Cproblem-list-item+patient%2FObservation.rs%3Fcategory%3Dhttp%3A%2F%2Fterminology.hl7.org%2FCodeSystem%2Fobservation-category%7Cvital-signs+patient%2FObservation.rs%3Fcategory%3Dhttp%3A%2F%2Fterminology.hl7.org%2FCodeSystem%2Fobservation-category%7Csurvey+patient%2FObservation.rs%3Fcategory%3Dhttp%3A%2F%2Fhl7.org%2Ffhir%2Fus%2Fcore%2FCodeSystem%2Fus-core-category%7Csdoh&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_v610_condition_granular_scope_2_group-us_core_v610_Condition_patient_granular_scope_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_v610_condition_granular_scope_2_group-us_core_v610_Condition_granular_scope_read_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_v610_observation_granular_scope_2_group-us_core_v610_Observation_patient_category_granular_scope_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_v610_observation_granular_scope_2_group-us_core_v610_Observation_patient_category_date_granular_scope_search_test,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_fine_grained_scopes-Group02-us_core_v610_observation_granular_scope_2_group,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection-g10_granular_scope_selection_v2_scopes-smart_token_response_headers,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection-g10_granular_scope_selection_v2_scopes,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-Test02,true,pass,,false,,,false,"",""
g10_certification-g10_visual_inspection_and_attestations-Test04,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection-smart_discovery_stu2-well_known_endpoint,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection-smart_discovery_stu2-well_known_capabilities_stu2,true,pass,,false,,,false,"",""
g10_certification-Group06-g10_smart_granular_scope_selection-g10_granular_scope_selection_v2_scopes-smart_app_redirect_stu2,true,pass,,false,,,false,"! (info) ""Inferno redirecting browser to <REFERENCE_SERVER_URL>/oauth/authorization?response_type=code&client_id=SAMPLE_CONFIDENTIAL_CLIENT_ID&redirect_uri=<INFERNO_HOST>%2Fcustom%2Fsmart%2Fredirect&scope=launch%2Fpatient+openid+fhirUser+offline_access+patient%2FCondition.rs+patient%2FObservation.rs+patient%2FPatient.rs&state=<UUID>&aud=<REFERENCE_SERVER_URL>%2Fr4&code_challenge=<CODE_CHALLENGE>&code_challenge_method=S256.""",""
g10_certification-Group06-g10_smart_granular_scope_selection-g10_granular_scope_selection_v2_scopes-standalone_auth_tls,true,pass,,false,,,false,"! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.2 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization accepted TLS 1.3 connection.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 2.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied SSL 3.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.0 connection as required.""
! (info) ""<REFERENCE_SERVER_URL>/oauth/authorization correctly denied TLS 1.1 connection as required.""",""
g10_certification-g10_visual_inspection_and_attestations,true,pass,,false,,,false,"",""
